100 4950
23 35 74
23 68 82
23 72 96
23 88 76
23 8 96
23 3 38
23 81 53
23 96 23
23 15 76
23 24 55
23 17 72
23 25 85
23 6 48
23 45 80
23 97 4
23 1 25
23 69 1
23 51 43
23 56 30
23 70 13
23 75 35
23 30 27
23 13 31
23 65 8
23 95 61
23 78 88
23 46 46
23 20 68
23 21 39
23 48 22
23 41 5
23 34 66
23 37 27
23 58 88
23 53 21
23 66 58
23 4 91
23 89 4
23 11 14
23 55 96
23 27 9
23 40 8
23 28 87
23 22 36
23 39 81
24 79 42
24 75 11
24 16 75
24 30 9
24 2 8
24 74 1
24 71 72
24 6 94
24 7 39
24 63 21
24 42 4
24 21 85
24 73 25
24 20 60
24 78 91
24 84 64
24 51 44
24 46 6
24 91 16
24 52 46
24 72 49
24 36 29
24 92 53
24 89 59
24 80 7
24 48 35
24 49 45
24 34 95
24 14 24
24 97 11
24 99 2
24 65 90
24 55 42
24 98 14
24 83 76
24 12 40
24 54 22
24 93 41
24 3 23
24 33 4
24 11 47
24 81 97
24 59 86
24 38 9
24 67 92
24 50 58
24 68 27
24 77 85
24 86 47
24 53 10
24 18 53
24 28 78
24 25 76
24 31 33
24 58 37
24 85 52
24 82 22
24 35 62
24 1 30
24 13 54
24 23 55
24 70 20
24 39 91
24 26 93
24 32 22
24 45 65
24 94 87
24 60 32
24 47 66
24 43 93
24 95 60
24 19 28
24 29 24
24 76 42
24 66 100
24 10 55
24 62 60
24 15 45
24 40 57
24 57 16
24 8 10
24 4 11
24 44 82
24 41 95
24 17 28
24 96 55
24 64 58
24 88 67
24 56 94
24 69 40
24 90 59
24 5 28
24 87 73
24 27 51
24 9 77
24 0 92
24 37 51
24 22 7
24 61 10
25 49 45
25 84 68
25 41 1
25 47 11
25 66 55
25 2 65
25 82 40
25 21 57
25 75 98
25 99 21
25 51 74
25 14 9
25 27 54
25 34 28
25 19 81
25 5 83
25 0 13
25 55 24
25 83 31
25 69 98
25 16 21
25 54 88
25 80 2
25 97 68
25 64 31
25 20 5
25 29 98
25 38 64
25 50 70
25 39 37
25 63 11
25 91 83
25 42 73
25 53 33
25 85 16
25 40 71
25 78 65
25 92 35
25 37 97
25 68 77
25 77 16
25 87 56
25 59 47
25 57 96
25 7 95
25 4 33
25 31 86
25 73 37
25 30 7
25 10 17
25 61 31
25 62 20
25 6 14
25 88 50
25 76 53
25 35 74
25 56 80
25 67 27
25 45 8
25 24 76
25 17 7
25 89 26
25 96 10
25 46 33
25 98 100
25 58 87
25 28 27
25 18 65
25 70 23
25 74 7
25 44 72
25 86 76
25 43 66
25 94 64
25 23 85
25 8 32
25 11 35
25 15 49
25 79 74
25 81 88
25 33 43
25 52 67
25 32 32
25 95 36
25 12 10
25 72 62
25 3 33
25 93 83
25 90 7
25 22 96
25 26 85
25 1 81
25 36 65
25 65 24
25 13 89
25 9 34
25 60 48
25 71 19
25 48 71
26 45 55
26 89 57
26 91 96
26 70 88
26 7 84
26 10 27
26 17 86
26 69 22
26 31 5
26 60 67
26 96 56
26 21 28
26 98 38
26 99 33
26 85 94
26 34 29
26 43 16
26 92 39
26 63 28
26 8 62
26 77 21
26 81 8
26 88 50
26 0 16
26 58 94
26 49 94
26 6 26
26 61 86
26 95 20
26 37 46
26 66 95
26 73 5
26 30 84
26 11 86
26 67 39
26 75 90
26 16 97
26 53 91
26 74 43
26 90 63
26 39 43
26 33 100
26 64 51
26 80 40
26 55 8
26 71 17
26 50 59
26 59 92
26 47 16
26 5 22
26 41 68
26 86 32
26 62 56
26 12 67
26 4 76
26 23 38
26 68 16
26 76 34
26 57 53
26 29 69
26 2 30
26 94 13
26 42 27
26 40 79
26 32 74
26 48 34
26 84 30
26 52 9
26 36 91
26 15 58
26 24 93
26 28 94
26 51 96
26 18 31
26 54 23
26 82 5
26 93 50
26 14 15
26 20 30
26 27 17
26 3 32
26 87 89
26 44 65
26 65 12
26 83 20
26 78 9
26 22 11
26 25 85
26 56 63
26 13 49
26 72 22
26 1 44
26 97 70
26 35 46
26 46 55
26 38 73
26 79 61
26 9 70
26 19 95
27 71 46
27 64 5
27 58 26
27 47 80
27 67 52
27 25 54
27 41 60
27 1 32
27 61 97
27 62 44
27 59 27
27 51 34
27 72 41
27 54 98
27 31 92
27 0 15
27 95 79
27 9 31
27 14 6
27 91 36
27 16 67
27 29 89
27 87 58
27 88 72
27 50 38
27 81 35
27 63 36
27 74 39
27 44 49
27 3 78
27 35 1
27 89 18
27 12 89
27 40 56
27 34 41
27 52 39
27 79 40
27 33 64
27 5 7
27 55 19
27 60 84
27 7 37
27 96 52
27 75 44
27 76 100
27 46 16
27 13 83
27 78 41
27 43 77
27 21 92
27 10 63
27 69 14
27 18 95
27 83 66
27 85 71
27 73 62
27 39 100
27 42 49
27 98 8
27 17 27
27 57 56
27 84 83
27 66 11
27 30 70
27 6 71
27 70 5
27 22 72
27 15 46
27 36 56
27 82 16
27 38 41
27 26 17
27 80 81
27 68 31
27 92 10
27 20 30
27 4 75
27 53 96
27 2 42
27 99 47
27 48 82
27 86 100
27 11 23
27 28 97
27 93 73
27 49 17
27 65 94
27 77 6
27 37 15
27 90 17
27 45 20
27 97 45
27 24 51
27 32 17
27 8 61
27 23 9
27 19 64
27 94 68
27 56 83
28 45 3
28 98 45
28 20 55
28 38 11
28 89 60
28 58 100
28 99 50
28 66 99
28 4 51
28 8 73
28 34 59
28 21 26
28 78 16
28 85 23
28 12 48
28 2 9
28 74 35
28 35 55
28 30 94
28 79 34
28 61 29
28 0 84
28 83 9
28 62 87
28 32 98
28 31 14
28 52 56
28 93 96
28 1 15
28 50 30
28 76 27
28 57 85
28 55 43
28 56 64
28 29 3
28 18 5
28 75 17
28 88 26
28 69 41
28 86 76
28 37 26
28 9 66
28 95 53
28 63 87
28 90 77
28 42 78
28 82 72
28 11 87
28 71 16
28 24 78
28 59 48
28 53 59
28 43 7
28 25 27
28 16 11
28 92 80
28 64 19
28 49 95
28 26 94
28 48 90
28 36 27
28 47 56
28 46 89
28 70 8
28 84 25
28 97 54
28 7 83
28 67 99
28 33 30
28 81 77
28 87 88
28 51 9
28 41 17
28 80 79
28 10 68
28 13 37
28 19 84
28 72 17
28 27 97
28 5 82
28 22 59
28 40 91
28 91 83
28 3 40
28 77 44
28 44 54
28 6 14
28 15 45
28 14 90
28 60 63
28 73 8
28 96 85
28 68 35
28 94 43
28 54 37
28 39 12
28 23 87
28 65 80
28 17 3
29 5 97
29 49 33
29 34 87
29 98 60
29 63 80
29 89 15
29 83 16
29 35 33
29 69 1
29 50 91
29 37 82
29 46 82
29 68 94
29 42 53
29 58 55
29 43 81
29 77 85
29 51 20
29 3 79
29 25 98
29 21 2
29 44 48
29 86 47
29 20 92
29 74 59
29 60 81
29 40 31
29 79 37
29 48 94
29 88 35
29 27 89
29 95 63
29 53 87
29 7 82
29 23 37
29 82 52
29 57 74
29 70 26
29 28 3
29 93 3
29 6 68
29 17 96
29 19 26
29 16 25
29 32 66
29 2 9
29 59 67
29 67 61
29 99 82
29 13 12
29 90 73
29 26 69
29 9 35
29 38 23
29 36 30
29 96 10
29 72 42
29 12 96
29 81 12
29 84 35
29 92 71
29 45 57
29 73 8
29 56 71
29 30 84
29 80 37
29 22 44
29 55 20
29 78 27
29 39 14
29 75 86
29 41 43
29 62 37
29 54 96
29 66 69
29 1 88
29 94 55
29 24 24
29 76 98
29 4 46
29 18 67
29 71 25
29 8 4
29 11 1
29 14 10
29 64 2
29 87 28
29 85 65
29 97 43
29 91 18
29 47 78
29 65 96
29 31 48
29 10 96
29 61 74
29 52 73
29 33 39
29 0 67
29 15 87
30 87 86
30 24 9
30 39 33
30 33 55
30 98 18
30 10 40
30 42 25
30 12 89
30 50 59
30 74 2
30 8 76
30 55 43
30 6 15
30 54 11
30 53 63
30 45 25
30 28 94
30 21 56
30 52 42
30 17 74
30 38 42
30 95 87
30 13 71
30 65 16
30 59 80
30 1 14
30 79 64
30 26 84
30 61 5
30 15 67
30 22 43
30 16 8
30 46 16
30 40 41
30 57 58
30 3 76
30 78 8
30 63 97
30 25 7
30 0 79
30 84 67
30 62 38
30 44 36
30 37 22
30 41 54
30 43 31
30 11 5
30 89 10
30 20 15
30 9 83
30 51 58
30 72 2
30 5 86
30 35 42
30 14 4
30 48 78
30 19 44
30 82 70
30 68 31
30 60 10
30 93 97
30 49 90
30 29 84
30 88 59
30 27 70
30 81 99
30 66 29
30 7 14
30 97 95
30 67 12
30 99 13
30 47 95
30 23 27
30 94 74
30 32 75
30 90 61
30 76 33
30 34 65
30 91 60
30 70 56
30 85 39
30 64 26
30 58 12
30 71 5
30 2 42
30 80 47
30 18 79
30 86 41
30 75 60
30 83 43
30 92 19
30 56 57
30 96 79
30 77 100
30 69 63
30 73 19
30 36 53
30 4 64
30 31 22
31 93 75
31 44 7
31 84 90
31 69 85
31 57 51
31 85 39
31 73 14
31 26 5
31 91 88
31 81 96
31 58 15
31 7 93
31 74 89
31 60 5
31 51 61
31 22 52
31 6 75
31 75 18
31 77 71
31 70 100
31 21 64
31 5 22
31 3 54
31 72 69
31 27 92
31 28 14
31 11 35
31 55 88
31 23 54
31 20 39
31 13 32
31 9 64
31 37 60
31 59 100
31 86 95
31 39 18
31 90 99
31 96 17
31 63 86
31 82 21
31 78 66
31 48 68
31 17 24
31 66 18
31 62 33
31 25 86
31 64 93
31 8 97
31 41 64
31 71 50
31 50 22
31 0 5
31 88 39
31 2 21
31 54 5
31 46 55
31 92 16
31 83 43
31 10 76
31 65 54
31 79 39
31 52 45
31 24 33
31 68 22
31 12 23
31 47 62
31 43 31
31 98 82
31 67 20
31 33 3
31 95 76
31 19 100
31 76 96
31 61 88
31 15 58
31 45 37
31 38 66
31 40 41
31 87 57
31 32 78
31 18 15
31 36 61
31 49 88
31 4 3
31 14 92
31 56 43
31 35 21
31 94 2
31 99 43
31 16 52
31 1 37
31 29 48
31 53 43
31 80 59
31 42 69
31 89 72
31 97 28
31 30 22
31 34 54
32 47 3
32 57 64
32 20 99
32 12 91
32 22 97
32 6 98
32 69 65
32 13 26
32 94 36
32 21 90
32 40 36
32 18 32
32 37 29
32 75 95
32 86 22
32 83 31
32 66 86
32 33 80
32 51 60
32 92 89
32 28 98
32 88 47
32 0 5
32 48 24
32 43 45
32 4 3
32 10 14
32 99 96
32 60 36
32 81 81
32 71 38
32 91 30
32 17 91
32 9 10
32 54 45
32 23 96
32 97 56
32 19 44
32 38 91
32 5 13
32 70 73
32 29 66
32 16 10
32 68 38
32 11 68
32 15 34
32 50 91
32 79 79
32 36 9
32 62 26
32 65 76
32 2 79
32 78 71
32 55 82
32 14 29
32 45 59
32 26 74
32 41 98
32 85 40
32 58 36
32 1 75
32 76 55
32 59 22
32 24 22
32 3 95
32 52 53
32 63 30
32 87 12
32 42 51
32 25 32
32 82 39
32 30 75
32 39 3
32 34 82
32 31 78
32 61 86
32 98 32
32 74 18
32 53 21
32 73 43
32 80 82
32 84 27
32 67 33
32 77 60
32 56 60
32 46 33
32 89 85
32 8 68
32 96 50
32 35 40
32 95 3
32 27 17
32 93 69
32 49 37
32 7 62
32 90 21
32 64 24
32 44 38
32 72 7
33 12 73
33 78 22
33 30 55
33 59 91
33 55 34
33 45 12
33 75 49
33 49 13
33 73 15
33 96 73
33 58 79
33 1 1
33 6 48
33 32 80
33 13 33
33 99 59
33 69 93
33 90 35
33 87 9
33 79 64
33 86 63
33 21 16
33 46 52
33 88 43
33 36 4
33 91 39
33 61 11
33 10 39
33 98 35
33 52 55
33 23 45
33 15 33
33 72 22
33 26 100
33 77 2
33 89 45
33 5 70
33 24 4
33 68 46
33 85 22
33 44 1
33 81 42
33 19 86
33 95 12
33 53 65
33 18 58
33 27 64
33 92 97
33 2 46
33 38 37
33 54 21
33 50 95
33 74 76
33 63 23
33 67 53
33 93 45
33 48 50
33 47 65
33 7 58
33 17 27
33 70 4
33 71 15
33 22 89
33 11 61
33 31 3
33 80 1
33 20 82
33 42 93
33 66 31
33 25 43
33 43 64
33 76 74
33 65 57
33 34 30
33 84 7
33 0 72
33 37 3
33 9 98
33 41 99
33 40 47
33 28 30
33 60 30
33 16 58
33 35 51
33 8 90
33 3 25
33 62 53
33 14 27
33 57 78
33 64 22
33 56 90
33 83 100
33 97 19
33 39 42
33 94 65
33 51 87
33 82 89
33 4 7
33 29 39
34 62 7
34 88 69
34 29 87
34 71 52
34 83 12
34 59 61
34 57 5
34 94 97
34 65 100
34 48 72
34 66 24
34 25 28
34 70 54
34 28 59
34 36 60
34 37 76
34 61 5
34 26 29
34 84 72
34 40 5
34 87 100
34 58 70
34 9 51
34 73 12
34 45 56
34 13 15
34 97 52
34 24 95
34 91 44
34 76 72
34 47 41
34 46 73
34 98 12
34 72 64
34 39 51
34 6 20
34 67 99
34 21 92
34 52 40
34 20 100
34 44 37
34 27 41
34 96 59
34 0 32
34 90 35
34 2 28
34 89 49
34 41 48
34 19 13
34 4 88
34 56 76
34 14 27
34 77 69
34 93 79
34 63 95
34 75 29
34 78 73
34 82 82
34 49 71
34 54 25
34 38 1
34 74 82
34 50 71
34 15 24
34 79 51
34 81 54
34 86 37
34 16 34
34 42 16
34 33 30
34 53 22
34 80 85
34 64 27
34 60 37
34 35 68
34 12 75
34 55 48
34 5 50
34 32 82
34 85 91
34 92 57
34 30 65
34 1 5
34 68 28
34 23 66
34 17 44
34 51 79
34 69 90
34 43 21
34 7 47
34 22 59
34 10 44
34 95 48
34 18 67
34 11 60
34 8 23
34 31 54
34 99 7
34 3 91
35 48 35
35 13 13
35 52 1
35 65 2
35 41 20
35 29 33
35 50 28
35 15 78
35 83 23
35 19 88
35 45 40
35 96 51
35 43 8
35 39 53
35 16 45
35 84 36
35 94 100
35 28 55
35 7 81
35 97 20
35 95 99
35 89 19
35 10 73
35 42 84
35 70 75
35 46 96
35 99 76
35 8 7
35 5 87
35 71 37
35 3 86
35 55 90
35 58 18
35 17 7
35 69 60
35 82 58
35 76 40
35 66 67
35 54 52
35 38 90
35 44 44
35 6 21
35 9 71
35 27 1
35 59 63
35 75 4
35 81 63
35 1 96
35 78 86
35 93 87
35 4 10
35 98 70
35 25 74
35 72 26
35 56 21
35 30 42
35 23 74
35 20 81
35 12 72
35 91 97
35 0 55
35 24 62
35 18 45
35 63 3
35 11 82
35 51 35
35 92 71
35 85 80
35 47 64
35 73 16
35 67 61
35 34 68
35 36 16
35 90 32
35 37 36
35 57 73
35 33 51
35 77 64
35 62 76
35 53 49
35 2 36
35 31 21
35 60 20
35 80 61
35 64 55
35 14 96
35 61 73
35 49 59
35 68 23
35 32 40
35 88 70
35 40 70
35 26 46
35 79 94
35 22 62
35 86 39
35 21 93
35 74 40
35 87 75
36 52 52
36 71 76
36 94 65
36 84 72
36 56 41
36 47 34
36 55 64
36 74 3
36 89 15
36 4 61
36 34 60
36 41 55
36 86 10
36 51 82
36 15 91
36 42 61
36 83 4
36 43 22
36 44 77
36 19 64
36 12 84
36 24 29
36 54 21
36 1 83
36 93 77
36 33 4
36 95 85
36 97 94
36 85 53
36 14 86
36 11 37
36 69 93
36 67 83
36 76 45
36 17 86
36 61 71
36 73 4
36 77 89
36 49 77
36 92 30
36 16 78
36 0 2
36 21 12
36 46 35
36 80 22
36 6 74
36 57 10
36 82 66
36 91 78
36 63 9
36 23 96
36 20 91
36 45 19
36 53 94
36 32 9
36 99 25
36 70 46
36 29 30
36 78 72
36 10 58
36 79 62
36 18 100
36 9 18
36 59 30
36 64 42
36 96 90
36 22 54
36 26 91
36 81 11
36 68 17
36 66 18
36 28 27
36 38 64
36 27 56
36 13 93
36 39 72
36 65 63
36 90 51
36 2 28
36 87 23
36 7 89
36 35 16
36 88 36
36 58 13
36 31 61
36 3 3
36 98 62
36 50 88
36 25 65
36 75 4
36 40 93
36 48 89
36 37 17
36 5 63
36 8 5
36 72 78
36 60 59
36 30 53
36 62 99
37 67 44
37 50 35
37 70 74
37 49 17
37 52 10
37 74 49
37 65 55
37 56 89
37 29 82
37 10 3
37 55 88
37 32 29
37 34 76
37 68 82
37 43 91
37 76 87
37 38 15
37 79 22
37 80 55
37 64 21
37 14 59
37 72 32
37 82 21
37 44 32
37 2 5
37 0 19
37 26 46
37 41 18
37 25 97
37 11 85
37 88 37
37 31 60
37 19 15
37 83 62
37 9 34
37 89 53
37 46 48
37 57 44
37 87 88
37 47 1
37 20 71
37 54 63
37 61 68
37 78 25
37 17 48
37 95 23
37 48 72
37 28 26
37 30 22
37 1 52
37 84 32
37 58 46
37 94 14
37 16 88
37 63 15
37 18 14
37 59 3
37 8 64
37 73 46
37 21 99
37 22 91
37 97 36
37 90 96
37 86 36
37 7 96
37 69 17
37 62 78
37 91 24
37 53 10
37 45 10
37 93 32
37 39 41
37 99 96
37 33 3
37 15 89
37 42 30
37 12 92
37 85 61
37 51 52
37 75 10
37 77 50
37 35 36
37 40 51
37 3 35
37 71 10
37 6 31
37 23 27
37 13 38
37 27 15
37 96 50
37 98 59
37 5 40
37 36 17
37 66 32
37 24 51
37 92 20
37 81 3
37 4 72
37 60 96
38 42 19
38 28 11
38 0 43
38 46 80
38 8 67
38 90 21
38 43 12
38 83 18
38 55 65
38 20 82
38 74 69
38 65 74
38 17 91
38 61 72
38 68 4
38 41 28
38 96 26
38 93 9
38 14 68
38 25 64
38 30 42
38 37 15
38 97 34
38 85 13
38 50 62
38 10 72
38 67 36
38 81 12
38 84 19
38 4 40
38 77 71
38 70 50
38 47 55
38 51 10
38 45 40
38 23 62
38 79 65
38 11 97
38 1 47
38 32 91
38 39 7
38 35 90
38 59 4
38 80 87
38 75 45
38 57 9
38 24 9
38 82 12
38 71 8
38 12 67
38 86 48
38 33 37
38 62 99
38 56 97
38 91 28
38 40 30
38 19 97
38 89 32
38 29 23
38 2 94
38 5 39
38 34 1
38 60 1
38 49 51
38 95 80
38 22 69
38 98 9
38 92 98
38 58 36
38 99 50
38 36 64
38 15 22
38 52 16
38 13 82
38 27 41
38 44 33
38 31 66
38 48 5
38 16 15
38 7 10
38 63 83
38 73 36
38 21 64
38 18 74
38 69 34
38 3 100
38 72 67
38 64 61
38 53 51
38 76 67
38 6 31
38 78 76
38 9 82
38 26 73
38 87 38
38 94 6
38 54 87
38 66 16
38 88 31
39 48 3
39 59 18
39 30 33
39 45 34
39 78 69
39 95 73
39 53 1
39 19 63
39 64 91
39 21 16
39 35 53
39 69 67
39 4 60
39 88 73
39 13 49
39 10 25
39 77 95
39 98 92
39 51 80
39 0 51
39 41 16
39 56 67
39 25 37
39 84 73
39 67 8
39 96 1
39 43 33
39 2 25
39 94 80
39 61 52
39 74 18
39 3 41
39 31 18
39 26 43
39 81 67
39 62 58
39 90 57
39 34 51
39 71 83
39 38 7
39 99 10
39 18 10
39 72 15
39 57 5
39 16 60
39 49 5
39 1 87
39 58 53
39 7 84
39 20 91
39 73 74
39 47 36
39 76 50
39 11 39
39 60 71
39 40 48
39 9 34
39 46 68
39 70 8
39 27 100
39 87 51
39 52 42
39 55 78
39 24 91
39 92 11
39 37 41
39 50 79
39 65 54
39 68 71
39 29 14
39 89 21
39 36 72
39 83 56
39 66 90
39 17 63
39 44 13
39 79 36
39 32 3
39 12 25
39 75 83
39 54 97
39 82 48
39 91 30
39 42 72
39 15 9
39 8 79
39 14 21
39 6 43
39 63 64
39 80 74
39 93 67
39 33 42
39 22 25
39 5 91
39 28 12
39 86 93
39 85 23
39 23 81
39 97 48
40 61 24
40 11 30
40 83 75
40 86 59
40 68 61
40 46 98
40 48 89
40 62 31
40 47 11
40 1 19
40 32 36
40 66 79
40 9 16
40 80 98
40 34 5
40 85 86
40 96 96
40 54 15
40 84 9
40 51 20
40 29 31
40 25 71
40 5 9
40 75 69
40 99 5
40 50 46
40 10 29
40 42 93
40 8 59
40 7 11
40 43 61
40 53 32
40 70 90
40 93 24
40 98 37
40 89 92
40 87 87
40 57 1
40 76 28
40 71 86
40 79 31
40 30 41
40 92 72
40 55 60
40 94 9
40 52 95
40 27 56
40 21 85
40 73 81
40 41 44
40 91 80
40 63 59
40 78 94
40 38 30
40 13 55
40 59 37
40 82 90
40 14 73
40 15 55
40 4 90
40 81 72
40 39 48
40 26 79
40 65 66
40 60 85
40 2 88
40 18 8
40 56 35
40 77 65
40 19 18
40 72 79
40 97 50
40 0 30
40 58 61
40 6 35
40 31 41
40 49 29
40 33 47
40 67 41
40 16 57
40 20 49
40 88 17
40 3 73
40 37 51
40 45 10
40 12 39
40 24 57
40 17 95
40 28 91
40 69 49
40 95 3
40 90 15
40 74 96
40 36 93
40 35 70
40 64 31
40 23 8
40 22 5
40 44 15
41 25 1
41 57 7
41 35 20
41 18 73
41 52 89
41 70 14
41 14 28
41 27 60
41 16 40
41 99 80
41 7 7
41 36 55
41 54 92
41 66 69
41 80 9
41 38 28
41 4 82
41 49 79
41 61 97
41 39 16
41 87 60
41 46 92
41 68 85
41 37 18
41 98 87
41 48 78
41 91 39
41 9 87
41 83 44
41 62 84
41 92 71
41 47 72
41 96 85
41 85 14
41 76 3
41 15 45
41 26 68
41 10 95
41 95 1
41 56 31
41 31 64
41 30 54
41 40 44
41 22 47
41 12 63
41 34 48
41 11 62
41 44 100
41 50 93
41 86 82
41 58 66
41 6 65
41 71 75
41 78 27
41 17 35
41 60 68
41 89 26
41 32 98
41 72 57
41 0 63
41 90 48
41 53 15
41 88 4
41 73 29
41 75 69
41 64 12
41 79 19
41 33 99
41 29 43
41 77 50
41 84 69
41 28 17
41 51 93
41 13 51
41 69 31
41 65 72
41 24 95
41 23 5
41 59 89
41 42 89
41 43 57
41 63 72
41 45 66
41 3 4
41 2 40
41 55 92
41 19 96
41 97 19
41 74 66
41 21 78
41 93 43
41 5 34
41 82 84
41 94 91
41 8 62
41 81 86
41 20 47
41 1 93
41 67 33
42 21 3
42 5 88
42 38 19
42 98 12
42 88 67
42 30 25
42 93 41
42 79 94
42 76 28
42 87 98
42 47 3
42 70 81
42 29 53
42 24 4
42 54 89
42 73 86
42 84 63
42 36 61
42 22 22
42 92 60
42 13 37
42 6 73
42 71 21
42 3 23
42 56 83
42 35 84
42 83 46
42 25 73
42 86 3
42 52 93
42 4 36
42 69 58
42 46 7
42 61 2
42 23 38
42 81 13
42 67 44
42 49 98
42 40 93
42 75 25
42 72 17
42 8 51
42 0 4
42 90 73
42 94 9
42 63 44
42 1 4
42 10 89
42 11 86
42 77 1
42 82 1
42 89 10
42 28 78
42 44 30
42 66 99
42 95 46
42 15 29
42 18 87
42 57 89
42 26 27
42 91 48
42 60 27
42 17 99
42 55 55
42 9 25
42 65 25
42 97 12
42 45 83
42 99 4
42 27 49
42 74 64
42 7 70
42 96 60
42 33 93
42 51 83
42 34 16
42 53 50
42 14 72
42 59 29
42 37 30
42 32 51
42 50 66
42 68 28
42 39 72
42 78 28
42 16 71
42 85 6
42 58 50
42 41 89
42 2 78
42 43 50
42 80 32
42 19 66
42 12 1
42 62 62
42 64 40
42 48 58
42 20 36
42 31 69
43 22 50
43 17 16
43 64 69
43 80 17
43 18 3
43 76 79
43 69 78
43 21 55
43 38 12
43 54 88
43 35 8
43 68 67
43 61 82
43 29 81
43 78 42
43 14 2
43 98 47
43 6 60
43 47 81
43 55 43
43 97 84
43 26 16
43 37 91
43 56 56
43 96 52
43 66 58
43 36 22
43 39 33
43 86 90
43 44 63
43 32 45
43 94 74
43 58 64
43 60 38
43 75 44
43 57 25
43 40 61
43 63 94
43 79 97
43 9 55
43 73 94
43 45 52
43 67 27
43 70 78
43 72 76
43 52 12
43 91 3
43 89 43
43 82 39
43 7 67
43 3 91
43 15 99
43 84 78
43 81 65
43 53 61
43 4 18
43 30 31
43 85 91
43 83 89
43 74 45
43 12 24
43 23 46
43 27 77
43 93 26
43 46 27
43 8 11
43 77 74
43 5 56
43 87 25
43 13 84
43 28 7
43 2 21
43 0 69
43 31 31
43 25 66
43 1 63
43 33 64
43 49 77
43 65 41
43 24 93
43 20 66
43 99 32
43 48 50
43 71 79
43 95 55
43 62 63
43 59 42
43 10 53
43 51 32
43 41 57
43 88 72
43 42 50
43 16 53
43 19 55
43 34 21
43 92 87
43 90 39
43 11 36
43 50 26
44 31 7
44 97 92
44 12 40
44 54 76
44 69 64
44 53 51
44 95 60
44 84 51
44 79 67
44 83 98
44 18 45
44 88 11
44 48 46
44 72 92
44 92 62
44 81 35
44 58 43
44 68 66
44 16 81
44 29 48
44 36 77
44 15 40
44 73 82
44 52 93
44 37 32
44 43 63
44 8 48
44 50 40
44 7 86
44 67 96
44 5 35
44 47 26
44 98 75
44 9 13
44 1 45
44 71 39
44 19 58
44 27 49
44 10 12
44 35 44
44 65 78
44 34 37
44 33 1
44 62 62
44 66 52
44 99 73
44 30 36
44 17 67
44 96 5
44 41 100
44 80 87
44 46 65
44 85 91
44 23 99
44 42 30
44 59 84
44 51 63
44 11 64
44 75 17
44 61 60
44 86 27
44 76 58
44 78 100
44 2 92
44 56 87
44 0 20
44 77 90
44 4 86
44 91 32
44 25 72
44 45 84
44 89 51
44 55 58
44 94 20
44 64 64
44 21 70
44 74 100
44 13 52
44 93 63
44 38 33
44 39 13
44 6 60
44 87 58
44 63 2
44 26 65
44 60 29
44 70 8
44 24 82
44 3 99
44 22 53
44 49 37
44 90 28
44 28 54
44 20 67
44 82 23
44 57 34
44 14 95
44 32 38
44 40 15
45 28 3
45 26 55
45 2 23
45 92 28
45 39 34
45 85 19
45 33 12
45 77 60
45 55 5
45 90 84
45 47 84
45 89 24
45 87 66
45 35 40
45 4 69
45 58 19
45 76 87
45 75 29
45 30 25
45 94 52
45 9 55
45 34 56
45 51 79
45 13 91
45 84 84
45 71 5
45 60 48
45 65 40
45 67 38
45 46 43
45 38 40
45 72 48
45 12 54
45 43 52
45 3 71
45 86 17
45 52 72
45 17 87
45 18 83
45 99 44
45 96 7
45 83 59
45 19 39
45 70 51
45 21 72
45 63 82
45 74 36
45 8 75
45 61 40
45 1 83
45 15 1
45 95 29
45 14 19
45 54 86
45 56 43
45 10 44
45 80 99
45 78 29
45 36 19
45 20 82
45 25 8
45 32 59
45 66 52
45 48 11
45 79 36
45 29 57
45 49 25
45 62 83
45 42 83
45 69 16
45 50 99
45 44 84
45 59 11
45 6 81
45 37 10
45 23 80
45 53 70
45 24 65
45 7 54
45 31 37
45 68 83
45 40 10
45 73 39
45 98 47
45 97 59
45 82 19
45 0 24
45 16 87
45 91 4
45 41 66
45 27 20
45 64 44
45 93 49
45 57 53
45 81 84
45 5 85
45 11 72
45 88 68
45 22 68
46 48 5
46 12 84
46 81 38
46 40 98
46 38 80
46 47 50
46 14 14
46 29 82
46 86 8
46 5 94
46 50 17
46 59 49
46 6 2
46 94 79
46 66 38
46 24 6
46 8 4
46 89 93
46 10 94
46 41 92
46 42 7
46 19 45
46 13 20
46 35 96
46 33 52
46 20 29
46 45 43
46 99 57
46 57 74
46 62 11
46 15 39
46 22 6
46 51 74
46 82 42
46 83 60
46 34 73
46 71 75
46 61 93
46 77 62
46 75 69
46 68 16
46 72 98
46 9 93
46 37 48
46 30 16
46 49 95
46 87 55
46 36 35
46 54 83
46 88 37
46 78 73
46 79 78
46 65 1
46 96 92
46 73 19
46 1 95
46 21 60
46 76 35
46 70 49
46 44 65
46 27 16
46 31 55
46 53 24
46 43 27
46 64 35
46 56 84
46 4 41
46 84 39
46 25 33
46 39 68
46 67 83
46 97 86
46 74 79
46 93 90
46 52 78
46 69 40
46 0 79
46 28 89
46 90 41
46 91 52
46 63 98
46 7 1
46 11 1
46 17 13
46 3 84
46 92 3
46 18 81
46 58 43
46 23 46
46 2 54
46 85 95
46 16 17
46 32 33
46 55 57
46 98 51
46 26 55
46 80 100
46 95 91
46 60 53
47 32 3
47 25 11
47 22 42
47 91 93
47 27 80
47 36 34
47 40 11
47 46 50
47 97 24
47 93 56
